,building_type,sqft,yearbuilt,numberoffloors,airTemperature,humidity,power_consumption
2837,Other - Lodging/Residential,1838.0,1928.0,7.0,15.7177752171207,62.64054870336764,30.15980110539733
2838,Education,83160.0,1939.0,5.0,15.04743282748065,71.66519561467764,41.322806676930114
2839,Fitness Center,44540.0,1907.0,5.0,23.2089883043139,71.34621673124282,40.19169920817963
2840,Fire Station,283.0,1949.0,13.0,15.658143019891487,62.08682845107133,1.8769141568695993
2841,Non-Refrigerated Warehouse,91178.0,1995.0,8.0,15.508781380173094,61.9140860127731,185.146435893877
2842,Non-Refrigerated Warehouse,17817.0,1915.0,9.0,15.56257928333695,61.34092181809823,50.541923248325816
2843,College Laboratory,181253.0,1942.0,11.0,21.690049215644745,63.61327110190769,156.61301722276144
2844,"Community Center, Community Centers",32014.0,1969.0,3.0,10.874775477036888,71.2052681317779,17.806100553361475
2845,Office,39275.0,1924.0,10.0,24.599900398027888,62.72472050848443,160.84936208258975
2846,Entertainment/public assembly,77376.0,2013.0,1.0,15.144105395203965,71.2693227809108,14.440191008034923
2847,Animal Shelter,14411.0,1911.0,2.0,10.196264721505264,84.17497873648375,17.06963063389216
2848,Academic,68325.0,1970.0,8.0,10.641414002797935,71.05421562982373,20.510125781043016
2849,Prison/Incarceration,24900.0,1977.0,15.0,15.77912986281181,62.28350681564052,129.9049456955898
2850,Fitness Center,61606.0,2000.0,9.0,23.794843172866386,27.76166205939578,77.57220573541994
2851,Sports Facility,126453.0,1936.0,1.0,23.525239128627913,81.99109251692377,63.04958610113021
2852,"Community Center, Community Centers",21166.0,1989.0,1.0,10.126875599546809,71.20565859029396,28.65677288055243
2853,K-12 School,29848.0,1917.0,4.0,15.799824590602578,62.00421165139302,104.41218657598321
2854,Community Center,20533.0,2001.0,1.0,9.648695218973453,84.17497873648375,43.38735324438936
2855,Primary/Secondary Classroom,29053.0,1970.0,1.0,10.944193991727973,84.17497873648375,0.0197319881440948
2856,Dormitory,57128.0,1997.0,4.0,9.212636671985349,70.98844988343124,24.76791216846952
2857,Other - Entertainment/Public Assembly,22990.0,1933.0,3.0,15.453069499377047,71.66537263869623,24.596484226786703
2858,Other/Specialty Hospital,20150.0,1900.0,13.0,15.71064503163171,61.64801734817469,179.1707142182032
2859,Parking,73315.0,1962.0,1.0,15.066400979176256,71.09525680882196,19.444067481976823
2860,Education,22193.0,1920.0,3.0,15.135011918151786,71.63868620494331,51.15554198718099
2861,Data Center,129394.0,1948.0,3.0,10.494716039865441,71.57598479489407,163.4535625848103
2862,Worship Facility,141419.0,1982.0,11.0,15.44724281832278,62.76309291758118,14.819596593704393
2863,College Laboratory,97788.0,1936.0,11.0,10.560845340806768,62.74837870491269,182.56297942558672
2864,Parking: Enclosed Garage,599300.0,1999.0,16.0,10.181120423175987,63.75702841442556,656.7818575576191
2865,Sports Stadium,144641.0,1955.0,13.0,25.075584311937067,28.95277475861767,47.36691838383466
2866,Community Center,4949.0,1978.0,1.0,10.841015167057162,84.17497873648375,0.0197319881440948
2867,Research,58889.0,1959.0,6.0,12.150374536950608,63.68265717672659,415.98283431535697
2868,Worship Facility,646399.0,2010.0,8.0,15.421116012292616,62.63960816423157,162.7941236742073
2869,Residence Hall,320240.0,2012.0,9.0,22.168268352872296,71.43109711985798,103.63416587232832
2870,Health Services,31689.0,1964.0,3.0,10.883351224202853,62.83126299149957,101.1502377043614
2871,Social/Meeting Hall,62039.0,1914.0,12.0,15.58543839851121,61.76638703629024,91.32162123815701
2872,Museum,77280.0,1998.0,13.0,23.07766817117272,72.95227259284626,869.5965023592606
2873,Public Service,7488.0,1979.0,9.0,13.939003732354706,63.44707100855155,24.71719257273473
2874,K-12 School,79855.0,1945.0,9.0,15.244371906108439,62.22463134477555,123.55395105004986
2875,College Laboratory,183805.0,1961.0,23.0,21.68927001930664,62.70227039297368,237.61256440050005
2876,Research,86613.0,1916.0,10.0,13.528789501520377,74.72282327668869,46.2538113562437
2877,Hospital,105568.0,1928.0,6.0,12.01077579747728,62.4014141495983,227.37941348795346
2878,Non-Refrigerated Warehouse,32778.0,1920.0,3.0,15.711421865110706,61.66765122381766,17.394976964200907
2879,Sports Facility,1166.0,2002.0,1.0,25.075584311937067,45.90561982329741,16.6212944735434
2880,Residence Hall,46887.0,1996.0,3.0,10.208256924915196,70.82919206964709,125.24698490643746
2881,Hotel,32833.0,1997.0,5.0,21.297491412792787,74.04535263356583,152.9015454923422
2882,Technology/science,30240.0,1953.0,2.0,9.145695022701448,47.47440576601201,44.12476201931975
2883,"Community Center, Community Centers",19734.0,1923.0,1.0,22.094732938815337,71.33436931066555,61.61851527308679
2884,Athletic,173937.0,1961.0,14.0,22.870097806964267,72.18897280696062,208.44939526067242
2885,Office,139194.0,1963.0,9.0,22.11636458520926,74.88189024786006,114.55836405788092
2886,"Recreation Center, Community Centers",49195.0,1916.0,1.0,9.900575682067226,71.3850588352554,28.51857562317553
2887,Greenhouse,81622.0,1959.0,7.0,9.738781676237616,64.0603884195865,17.93017932664511
2888,Park,283.0,1906.0,1.0,22.062801553015248,71.46169581904553,0.0197319881440948
2889,Other,283.0,2011.0,1.0,23.97643729795542,71.84374045339287,0.0197319881440948
2890,College Laboratory,176522.0,1916.0,5.0,9.587115679917744,74.93551950844015,112.4334816728798
2891,Fire Station,526.0,1915.0,12.0,15.837417569497884,61.7584047177182,24.770639979084102
2892,Education,20846.0,1998.0,1.0,15.018351974290104,71.8351257041761,49.20957704293649
2893,Police Station,75217.0,1920.0,10.0,15.75943161448468,62.3831110368728,142.2653015263554
2894,Athletic,209052.0,1965.0,14.0,12.80979849457995,63.50421502114659,943.3823385146333
2895,Student Union,330504.0,1956.0,9.0,21.992862469827617,71.52731430100253,353.493265294506
2896,Other - Recreation,15041.0,1928.0,8.0,15.42681273739336,61.04915922878493,18.387840829277643
2897,Public services,71064.0,2000.0,4.0,15.096398381932143,70.60765249094449,146.60321174660186
2898,Park,4665.0,1953.0,1.0,21.779303875809916,71.10939595703654,5.7532685738996605
2899,College Classroom,34961.0,2009.0,13.0,9.006656623172463,62.83178757605496,102.16147235159102
2900,Parking Garage,117429.0,1993.0,6.0,9.560633331872763,71.31029442579262,20.935909707205866
2901,Gymnasium,182277.0,1909.0,8.0,21.456173176608,77.73185951964405,29.12241626705712
2902,Gymnasium,236906.0,1946.0,6.0,9.1382149660402,64.21276508801584,762.2001270714352
2903,Classroom,66484.0,2011.0,7.0,24.76405153444866,70.33864479041391,670.7711437028137
2904,Residence Hall/Dormitory,98218.0,1927.0,1.0,11.59196256371528,44.33379972989097,23.521984670258995
2905,Community Center,283.0,1975.0,2.0,10.23728810803263,84.17497873648375,7.4612643675902355
2906,Fitness Center,2231.0,2008.0,13.0,25.075584311937067,25.5083874959562,0.0197319881440948
2907,Recreation Center,283.0,1918.0,1.0,23.412804037406406,71.23659950037518,3.070981706764023
2908,Warehouse (Conditioned),144529.0,1909.0,1.0,15.406191221347793,63.23459560684808,77.69366565384118
2909,Gymnasium,160388.0,1945.0,8.0,10.288406118272944,62.21507690043225,0.0197319881440948
2910,Public Service,33318.0,1920.0,9.0,12.609777255517521,62.25739779601977,51.862364297394954
2911,Other,283.0,1975.0,1.0,23.99089940511208,71.25640813374574,0.0197319881440948
2912,Parking: Enclosed Garage,3018.0,1944.0,11.0,9.43323086307062,64.30600154231472,23.681637945297254
2913,Classroom,75449.0,2001.0,6.0,10.247997049308601,70.9294564403827,277.75838218967306
2914,Other - Lodging/Residential,28324.0,1909.0,2.0,15.971734346064768,62.11470430366668,2.1908071098862827
2915,Residence Hall,91209.0,2016.0,22.0,25.075584311937067,27.11631197527308,70.8635999651126
2916,Fire Station,283.0,1921.0,4.0,15.654360194492355,61.71550094430548,14.870451333682936
2917,Parking: Open Air Ramp,163402.0,1976.0,10.0,9.825999979310414,63.93105089025359,0.0197319881440948
2918,Technology/science,283.0,2011.0,9.0,15.214818159434081,62.47194660423155,23.50052205070611
2919,Office,283.0,1921.0,8.0,11.82611134386204,63.62159970481734,57.24145445971301
2920,Other - Recreation,17124.0,1910.0,23.0,15.594288845031448,61.47640935141392,50.33173383442479
2921,Classroom,183661.0,2007.0,12.0,22.92159860822317,62.13506637876289,1097.2265735792384
2922,Social/Meeting Hall,39305.0,2007.0,9.0,15.46101682726362,62.00050641629702,104.06367772244937
2923,Industrial,178896.0,1942.0,8.0,10.766185176208587,63.5763453975119,134.00406739162216
2924,Park,8354.0,1968.0,1.0,22.2896532752842,70.9396225105019,44.94556506260963
2925,Recreation Center,50136.0,1935.0,1.0,22.05294490488677,71.18293928557179,0.0197319881440948
2926,Library,19005.0,1952.0,10.0,15.519696053132291,62.21492620126378,11.233714281730062
2927,Office,111068.0,1919.0,6.0,9.782637129737457,63.28287457944001,31.36234711880093
2928,Swimming Pool,10974.0,2017.0,7.0,15.569079367872382,62.79137060414088,80.47987604572484
2929,Residence Hall,44999.0,2010.0,3.0,24.81079227850623,70.82411865066815,25.885713576447984
2930,Other/Specialty Hospital,43480.0,1933.0,15.0,15.549211421685262,62.02690878623503,99.24455368752771
2931,Research,25964.0,1975.0,5.0,12.44780142526034,73.01932458981226,57.659709625567075
2932,Greenhouse,59053.0,1924.0,3.0,10.763195497401867,62.45102824292744,18.90939089684983
2933,Primary/Secondary Classroom,16682.0,1982.0,2.0,11.223236687015808,84.17497873648375,0.0197319881440948
2934,Patient Care,240346.0,1974.0,24.0,10.262074010251453,63.07212200267627,183.06714759373358
2935,K-12 School,107928.0,1924.0,15.0,15.661182151117222,61.95715638019315,142.74029314012978
2936,Patient Care,33052.0,1915.0,10.0,12.809888803054356,62.77277130142753,55.987282862117596
2937,Swimming Pool,39247.0,1918.0,4.0,10.460406845019017,62.21622934026826,112.58537126925948
2938,Library,279363.0,1921.0,27.0,22.65401460981942,62.13336769788219,178.01263381607302
2939,Health Services,50299.0,1993.0,22.0,24.937227804626776,25.5083874959562,62.48914331174286
2940,"Fire Station, Fire Stations",21803.0,1981.0,2.0,22.13743777080972,71.40352970517624,16.8229141066387
2941,Student Union,31559.0,1994.0,7.0,9.16052931118565,62.81772662480192,404.69304969814664
2942,Primary/Secondary Classroom,7024.0,1965.0,1.0,11.167324967810424,84.17497873648375,3.621407464596974
2943,Library,65074.0,1967.0,9.0,15.24077310435896,71.26726278744005,386.20136415815693
2944,Office,252282.0,1946.0,7.0,9.667072796650785,63.45090310970321,272.3553515062747
2945,College Classroom,82021.0,1917.0,4.0,9.567449106475859,62.63847262523689,37.80292204850217
2946,College Laboratory,145574.0,1989.0,23.0,9.591741995222757,63.10087380904978,831.3567592662816
2947,Conference Center,70613.0,1998.0,5.0,8.79177167899369,63.55305955003044,113.67165585306337
2948,Sports Facility,195725.0,1997.0,2.0,22.833247542596688,71.28352745933141,351.3159672850057
2949,Primary/Secondary Classroom,20296.0,1965.0,2.0,10.830676864044216,82.6773508421011,0.0197319881440948
2950,Residence Hall,32567.0,2012.0,6.0,23.249046388856307,71.40352636866379,49.97476453000672
2951,Parking,56880.0,1951.0,1.0,15.267409259258903,62.52630373051012,0.0197319881440948
2952,College Laboratory,77775.0,1967.0,8.0,23.606220416819852,25.5083874959562,122.04319827430979
2953,Auditorium,213653.0,1952.0,14.0,9.120299386673725,64.26027723066008,155.20410841031173
2954,Non-Refrigerated Warehouse,26304.0,1914.0,3.0,10.888719351592817,61.632909166652,51.64598395295004
2955,Residence Hall,413432.0,2013.0,10.0,22.667305667456436,70.77344908219987,212.12569679388372
2956,Other - Public Services,31227.0,1923.0,9.0,15.718140104200788,61.54298717951185,19.937196754033803
2957,School,87665.0,1900.0,2.0,10.900805088789651,70.8269261999812,12.51597160156598
2958,Classroom,127633.0,1998.0,11.0,23.6834099616582,71.240903025502,212.73476835650405
2959,Primary/Secondary Classroom,26319.0,1976.0,1.0,9.47274424127634,84.10954283450752,0.0197319881440948
2960,Sports Stadium,234011.0,1990.0,9.0,25.075584311937067,27.91060597483618,127.20605049517845
2961,Park,283.0,1954.0,5.0,24.024669899694178,70.75082803147379,0.0197319881440948
2962,Dining,9944.0,1968.0,5.0,13.83921719534306,62.60351770709621,107.24584987065423
2963,Research,161278.0,1979.0,11.0,12.95863949022002,62.94056545140856,706.551958952812
2964,Fitness Center,71810.0,1951.0,13.0,24.83209888222267,26.13278575008752,107.24953373655654
2965,Student Union,656644.0,1959.0,19.0,22.093431584660586,63.28656686454071,360.1297162054178
2966,Residence Hall,66749.0,2008.0,3.0,25.075584311937067,70.87537871888543,42.582737377688794
2967,Warehouse,33513.0,2013.0,1.0,11.390736686566395,71.31705422754024,26.101543217836213
2968,Other - Lodging/Residential,11574.0,1919.0,4.0,15.669597427926924,61.91300274932443,37.96320890425545
2969,Maintenance Repair Shop,21940.0,1955.0,10.0,9.347493490621487,62.95484505272348,325.0608034179368
2970,Sports Stadium,65197.0,1918.0,24.0,25.025121554087086,27.37915192350224,112.21951964976542
2971,Maintenance Repair Shop,11855.0,1980.0,8.0,9.960408676911925,63.1001238799434,302.89402939616446
2972,Dormitory,90983.0,1941.0,4.0,8.992940896708403,84.01447610920974,30.320147705923087
2973,Museum,79275.0,1975.0,14.0,23.846751520723558,26.54030368742282,140.78558342844545
2974,Maintenance Repair Shop,129219.0,1973.0,10.0,9.454097308975218,63.80351055687862,40.225718168996664
2975,Other,10900.0,1997.0,1.0,22.71488741446621,71.11454169334883,11.326977051720117
2976,Social/Meeting Hall,419020.0,1926.0,9.0,15.74340975451352,61.31621439768634,33.30648380630334
2977,Entertainment/public assembly,48394.0,1999.0,11.0,23.178601427572847,71.17103912606439,179.9110467869077
2978,Sports Stadium,20966.0,1941.0,12.0,25.075584311937067,26.03044433045884,161.43089479894627
2979,Police Station,25141.0,1916.0,12.0,15.989266769323644,61.35813192286941,335.8821793004652
2980,Fire Station,4605.0,1959.0,5.0,15.586861400078712,62.22423168743472,26.351903187165544
2981,Office,128374.0,1931.0,7.0,10.323436238407174,47.63210281624734,0.0197319881440948
2982,Other - Public Services,103085.0,1921.0,24.0,15.76803171037336,60.87206562864772,64.04000038621439
2983,Fire Station,21623.0,1948.0,9.0,15.682192621354536,61.87519267731173,32.13731716751779
2984,Other/Specialty Hospital,96604.0,1915.0,32.0,15.627087900362849,62.08748791312014,60.14301527186392
2985,Residence Hall/Dormitory,18270.0,1962.0,1.0,11.650724086343802,44.74497261430637,45.63542540710596
2986,College Laboratory,433795.0,1993.0,8.0,9.785028809775904,72.29438058866103,562.4822952599152
2987,Other/Specialty Hospital,134106.0,1907.0,13.0,15.636926458215223,63.07349558014388,51.96724850819494
2988,Theater,68920.0,1982.0,3.0,23.989255068684223,29.21523452705504,59.27587697385346
2989,Education,14828.0,2009.0,6.0,15.228684233944973,71.78564591715839,27.862049755322175
2990,College Laboratory,340766.0,1959.0,23.0,24.475124432045252,25.79714898229776,912.4722046549994
2991,Community Center,283.0,1958.0,2.0,10.014871833334729,84.17497873648375,0.0197319881440948
2992,Other,283.0,1907.0,1.0,23.118514388630572,71.55834682549875,7.338301021148428
2993,Public Service,17184.0,1968.0,5.0,12.459984450070253,63.65150578012223,18.126330875641504
2994,Other - Entertainment/Public Assembly,2429.0,2003.0,7.0,15.810107041015469,62.31612994811613,1.9011108184719383
2995,Swimming Pool,42308.0,1933.0,6.0,15.309115790168558,62.18389161069047,160.71364106137406
2996,Other - Public Services,66836.0,1916.0,13.0,15.278886874482403,62.69460694059948,0.0197319881440948
2997,Park,283.0,1931.0,1.0,22.332785164741495,71.03234211378874,4.667593717860985
2998,Office,152420.0,1966.0,7.0,10.215588994050684,63.27912837260747,132.3966091408863
2999,Residence Hall,50420.0,1999.0,3.0,22.548201247627794,71.4645024240626,12.821555548246724
3000,Senior Care Community,36915.0,1928.0,3.0,15.52200484587299,60.82732317539381,0.0197319881440948
3001,Office,21466.0,1978.0,5.0,22.118663229196773,63.48580466398613,132.13331533883434
3002,Academic,104326.0,1993.0,1.0,10.029588887581687,43.4309039595501,39.28893643882551
3003,Primary/Secondary Classroom,19351.0,1966.0,2.0,10.542518767238898,84.17497873648375,0.0197319881440948
3004,Lodging/residential,73758.0,2002.0,7.0,15.064041692796875,71.63157656907933,138.98414272386395
3005,Research,158651.0,1971.0,8.0,12.779575762733067,62.29150223053549,100.07787443298105
3006,Student Union,247188.0,1919.0,23.0,9.25137081198997,63.17289897584876,417.572313061012
3007,Housing,64891.0,1919.0,5.0,13.102080236101656,63.58628309221047,45.55265481557919
3008,Lab Building,229587.0,1900.0,7.0,10.120595683127725,64.06031174390812,116.08050494448321
3009,Other - Recreation,9954.0,1920.0,10.0,15.50305423258786,61.75607481602137,0.0197319881440948
3010,Entertainment/public assembly,288887.0,1935.0,6.0,14.913051836119198,71.5342457167397,1202.0433399141832
3011,Hospital,188757.0,1979.0,6.0,12.37563973869269,77.67302796418413,98.30371956803492
3012,Gymnasium,242661.0,1994.0,23.0,9.922458181655536,63.32226597757374,194.79422173968976
3013,College Classroom,59426.0,1917.0,10.0,9.164586894441161,62.584655782868,257.3580993427064
3014,Parking Garage,179081.0,2004.0,6.0,15.806268944027172,70.43095161045403,0.0197319881440948
3015,Non-Refrigerated Warehouse,29988.0,2004.0,5.0,15.320084459611465,61.28365642673369,37.13197355200553
3016,Sports Stadium,429586.0,1963.0,23.0,25.075584311937067,62.28217296612459,838.3622995224817
3017,Restaurant,25202.0,1982.0,12.0,9.757781730875351,28.45610285913347,140.07993639166136
3018,College Classroom,231464.0,1913.0,22.0,23.368099843512915,26.42147037168704,172.97562970345186
3019,Police Station,9839.0,1955.0,12.0,15.614573985838675,62.3913078763239,43.77562329174589
